"id","category","tt_no","employee_id","reason_details","status","created_by","created_at","approved_val","approved_by","approved_date","edited_by","edited_at","device_sl_no","delivered_val","delivered_by","delivered_date","dev_assigned_val","dev_assinged_by","dev_assigned_date","trouble_ticket_id"
130,"Mouse","2025063027495","02-1265","need a mouse instruction from HOF.
",1,"02-2181","2025-06-30 16:51:13+06",3,"02-0186","2025-07-02 14:49:48+06",NULL,NULL,NULL,1,"02-2181","2025-07-27 16:42:49+06",0,NULL,NULL,27308
129,"Mouse","2025062527437","02-2093","need a USB mouse.",1,"02-2181","2025-06-30 15:46:11+06",3,"02-0186","2025-07-02 14:49:50+06",NULL,NULL,NULL,1,"02-2181","2025-07-27 16:42:12+06",0,NULL,NULL,27250
128,"Ethernet Adapter","2025062927465","02-0443","Need a USB to Ethernet adapter.",1,"02-2181","2025-06-30 10:15:28+06",3,"02-0186","2025-07-15 12:25:35+06","02-2181",NULL,NULL,1,"02-2181","2025-07-27 16:41:47+06",0,NULL,NULL,27278
127,"Mouse","2025062627448","02-0189","NEED A WIRED MOUSE",1,"02-2181","2025-06-26 13:24:06+06",3,"02-0186","2025-07-02 14:49:53+06",NULL,NULL,NULL,1,"02-2181","2025-07-27 16:38:08+06",1,"02-2181","2025-07-27 16:40:09+06",27261
126,"Mouse","2025052227219","02-1797","need a mouse.",1,"02-2181","2025-06-24 15:26:29+06",3,"02-0186","2025-07-02 14:49:56+06","02-2181",NULL,NULL,1,"02-2181","2025-07-27 16:31:33+06",0,NULL,NULL,27032
125,"Mouse","2025052227223","02-2487","need a mouse.",1,"02-2181","2025-06-24 15:24:36+06",3,"02-0186","2025-07-02 14:49:59+06",NULL,NULL,NULL,1,"02-2181","2025-07-27 16:35:44+06",1,"02-2181","2025-07-27 16:37:09+06",27036
124,"Mouse","2025060427320","02-1751","need a wireless mouse. ",1,"02-2181","2025-06-24 15:13:31+06",3,"02-0186","2025-07-02 14:50:02+06",NULL,NULL,NULL,1,"02-2181","2025-07-27 16:47:18+06",1,"02-2181","2025-07-27 16:49:56+06",27133
123,"Mouse","2025061627336","02-2503","need a mouse ",1,"02-2181","2025-06-24 14:59:14+06",3,"02-0186","2025-07-02 14:50:05+06",NULL,NULL,NULL,1,"02-2181","2025-07-27 16:28:13+06",1,"02-2181","2025-07-27 16:29:59+06",27149
122,"Mouse","2025062427416","02-0002","need a new mouse.",1,"02-2181","2025-06-24 11:37:24+06",3,"02-0186","2025-07-02 14:50:08+06",NULL,NULL,NULL,1,"02-2181","2025-07-23 10:22:23+06",0,NULL,NULL,27229
121,"Headphone","2025061927370","02-1019","Dear Alvi Bhai,

Chanchal Bhai tema members need two new headphones for smooth operation. Please approve from your side.",1,"02-2297","2025-06-24 09:37:16+06",3,"02-0186","2025-06-24 09:38:04+06",NULL,NULL,NULL,1,"02-2297","2025-11-20 14:01:12+06",0,NULL,NULL,27183
120,"UPS","2025052627247","02-0258","Motizheel CO office room need a UPS. They facing frequent network disconnection issues in Motijheel CO ground floor office due to load shedding. The short delay between power outage and generator backup causes the switch to go down, affecting online meeti",1,"02-2248","2025-06-23 12:21:20+06",3,"02-0186","2025-06-24 09:34:45+06",NULL,NULL,"E1907066122",0,NULL,NULL,0,NULL,NULL,27060
119,"Mouse","2025061927369","02-1840","Her Old mouse is out of service  . So need to replace the Mouse. ",1,"02-2248","2025-06-23 10:41:28+06",1,"02-0186","2025-06-24 09:34:59+06",NULL,NULL,"CND5010GZ4",1,"02-2181","2025-07-21 10:48:18+06",0,NULL,NULL,27182
118,"Laptop Adapter","2025062227384","02-1080","need a laptop adapter.",1,"02-2181","2025-06-22 11:22:14+06",3,"02-0186","2025-06-22 17:14:57+06",NULL,NULL,NULL,1,"02-2181","2025-07-23 10:20:39+06",0,NULL,NULL,27197
117,"Mouse","2025042727011","02-0765","Dear Alvi Bhai please approve a Bluetooth mouse for Reaz bhai(Jessore Team)",1,"02-2297","2025-06-22 11:04:01+06",3,"02-0186","2025-06-22 17:15:09+06",NULL,NULL,"5CD4396W3N",2,"02-0186","2025-08-18 09:39:45+06",0,NULL,NULL,26824
116,"HDMI Cable","2025061627337","02-2292","need to purchase multiple IT equipment.",1,"02-2181","2025-06-18 09:16:30+06",1,"02-0007","2025-06-19 15:48:05+06",NULL,NULL,NULL,1,"02-2014","2025-06-19 15:51:08+06",1,"02-2014","2025-06-19 16:02:07+06",27150
115,"Mouse","2025061727354","02-0767","NEED A WIRELESS MOUSE.",1,"02-2181","2025-06-17 10:39:51+06",1,"02-0186","2025-06-17 11:38:58+06",NULL,NULL,NULL,1,"02-2181","2025-07-21 10:48:02+06",0,NULL,NULL,27167
114,"Mouse","2025061627347","02-2111","Need a wireless mouse.
",1,"02-2181","2025-06-16 15:06:50+06",1,"02-0007","2025-06-16 15:11:19+06",NULL,NULL,NULL,1,"02-2181","2025-06-16 15:11:42+06",1,"02-2181","2025-06-16 15:14:49+06",27160
113,"Mouse","2025061627346","02-2366","need a mouse.",1,"02-2181","2025-06-16 12:48:52+06",1,"02-0007","2025-06-16 15:11:39+06",NULL,NULL,NULL,1,"02-2181","2025-07-21 10:42:23+06",1,"02-2181","2025-07-21 10:44:48+06",27159
112,"RAM-Laptop","2025042026930","02-0411","need a laptop ram ",1,"02-2181","2025-06-03 11:22:33+06",1,"02-0007","2025-06-16 15:11:45+06",NULL,NULL,NULL,1,"02-2181","2025-07-10 08:33:36+06",1,"02-2181","2025-07-10 08:44:28+06",26743
111,"Mouse","2025051227115","02-2097","need a mouse",1,"02-2181","2025-06-02 11:11:29+06",1,"02-0007","2025-06-16 15:11:49+06",NULL,NULL,NULL,1,"02-2181","2025-06-25 10:36:53+06",1,"02-2181","2025-06-25 10:39:53+06",26928
110,"Mouse","2025060127285","02-0181","Existing Mouse got faulty scroll button is not working. Device has no warranty. Requesting to you to give approval for new mouse.",1,"02-2297","2025-06-01 14:45:11+06",3,"02-0007","2025-06-16 15:11:52+06",NULL,NULL,"5XMWGJ3",1,"02-2181","2025-08-27 09:54:18+06",1,"02-2181","2025-08-27 09:58:10+06",27098
109,"Mouse","2025052227219","02-1797","The user needs a wireless mouse for regular job",1,"02-2014","2025-05-28 14:36:33+06",3,"02-0186","2025-05-28 14:50:48+06",NULL,NULL,NULL,1,"02-2181","2025-08-28 14:52:21+06",0,NULL,NULL,27032
108,"Converter","2025052827267","02-2455","Need Converter for Branding team DV to HDMI existing got faulty. ",1,"02-2297","2025-05-28 10:21:30+06",3,"02-0186","2025-05-28 14:50:56+06",NULL,NULL,"5CD324FTNX",1,"02-2297","2025-11-02 16:10:54+06",0,NULL,NULL,27080
107,"Mouse","2025052127208","02-0690","Need a mouse.
",1,"02-2181","2025-05-26 15:20:32+06",3,"02-0186","2025-05-28 14:51:06+06",NULL,NULL,NULL,1,"02-2181","2025-07-31 11:34:24+06",0,NULL,NULL,27021
106,"Mouse","2025041826906","02-0609","need a mouse.",1,"02-2181","2025-05-25 14:33:54+06",3,"02-0186","2025-05-28 14:51:10+06",NULL,NULL,NULL,1,"02-2181","2025-07-31 11:33:37+06",0,NULL,NULL,26719
105,"Laptop Adapter","2025042226963","02-2366","need an HP adapter",1,"02-2181","2025-05-25 14:29:17+06",3,"02-0186","2025-05-28 14:51:16+06",NULL,NULL,NULL,2,"02-2181","2025-06-15 15:04:38+06",0,NULL,NULL,26776
104,"Monitor","2025042026922","02-0166","The existing monitor does not support 2K resolution. So, need a 2k supported monitor.",1,"02-2248","2025-05-21 13:42:34+06",3,"02-0186","2025-05-28 14:51:27+06",NULL,NULL,"5CD412JX4C",0,NULL,NULL,0,NULL,NULL,26735
103,"SSD","2025050527084","02-0189","There is no SSD available in this laptop, and without an SSD, the performance is very low. So, we urgently need an SSD. ",1,"02-2248","2025-05-21 10:15:15+06",3,"02-0186","2025-05-28 14:51:31+06",NULL,NULL,"5CD0154NMT",0,NULL,NULL,0,NULL,NULL,26897
102,"UPS Battery","2025040926836","02-0713","need a UPS battery for desktop backup.",1,"02-2181","2025-05-21 09:22:37+06",1,"02-0186","2025-05-28 14:51:42+06",NULL,NULL,NULL,1,"02-2181","2025-06-01 15:05:56+06",0,NULL,NULL,26649
101,"Mouse","2025051527142","02-0713","need a mouse for new laptop",1,"02-2181","2025-05-21 09:21:40+06",2,"02-0186","2025-05-28 14:51:54+06",NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,26955
100,"Mouse","2025051327119","02-0306","need a mouse",1,"02-2181","2025-05-20 17:43:59+06",1,"02-0186","2025-05-28 14:52:05+06",NULL,NULL,NULL,1,"02-2181","2025-06-03 09:49:32+06",1,"02-2181","2025-06-03 09:52:32+06",26932
99,"Mouse","2025021026368","02-1642","Existing mouse is out of warranty. Need a mouse for smooth operation
",1,"02-2297","2025-05-20 11:16:54+06",3,"02-0186","2025-05-28 14:52:12+06",NULL,NULL,"2237LZX3WV09",2,"02-2297","2025-11-20 14:01:03+06",0,NULL,NULL,26181
98,"RAM-Laptop","2025041526867","02-2188","New Laptop ram need for smooth operations",1,"02-2297","2025-05-15 10:36:07+06",3,"02-0186","2025-05-28 14:52:20+06",NULL,NULL,"3TQ0HJ3",0,NULL,NULL,0,NULL,NULL,26680
97,"Mouse","2025042727011","02-0765","Need a wireless mouse for Reaz Bhai Jessore region",1,"02-2297","2025-05-15 10:29:17+06",3,"02-0186","2025-05-28 14:53:43+06",NULL,NULL,"5CD4396W3N",2,"02-0186","2025-08-18 09:39:48+06",0,NULL,NULL,26824
96,"Laptop Adapter","2025051227108","02-2136","Existing Laptop charger adapter is faulty. Need to buy a new charger adapter for MSI Laptop",1,"02-2297","2025-05-15 10:26:21+06",3,"02-0186","2025-05-28 14:53:50+06",NULL,NULL,"K2202N0108428",1,"02-0186","2025-08-18 09:32:11+06",0,NULL,NULL,26921
95,"Mouse","2025041726891","02-2363","Need a mouse",1,"02-2181","2025-05-13 16:41:02+06",3,"02-0186","2025-05-28 14:54:01+06",NULL,NULL,NULL,1,"02-2181","2025-06-01 15:05:06+06",0,NULL,NULL,26704
94,"Headphone","2025042727012","02-2103","This Laptop microphone does not work. this is an updated Model laptop, so we can not find a microphone in the market. We can deliver headphones for smooth official work",1,"02-2014","2025-05-12 14:43:55+06",3,"02-0186","2025-05-28 14:54:15+06",NULL,NULL,NULL,1,"02-2297","2025-06-02 13:29:15+06",0,NULL,NULL,26825
93,"Laptop Adapter","2025050527074","02-1024","The user needs an extra original adapter.",1,"02-2181","2025-05-12 12:30:17+06",3,"02-0186","2025-05-28 14:54:20+06",NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,26887
92,"Mouse","2025041026847","02-2658","need a mouse.",1,"02-2181","2025-05-12 11:22:24+06",3,"02-0186","2025-05-28 14:54:26+06",NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,26660
91,"Mouse","2025042927052","02-2272","need a mouse.",1,"02-2181","2025-05-08 13:17:09+06",3,"02-0186","2025-05-28 14:54:31+06",NULL,NULL,NULL,1,"02-2181","2025-08-19 10:58:10+06",1,"02-2181","2025-08-19 11:04:09+06",26865
90,"RAM-Laptop","2025042226948","02-2072","NEED an 8GB 2600 bus RAM.",1,"02-2181","2025-05-08 11:10:41+06",3,"02-0186","2025-05-28 14:54:35+06",NULL,NULL,NULL,1,"02-2181","2026-01-07 11:59:46+06",0,NULL,NULL,26761
89,"Mouse","2025030926662","02-2532","Need New Mouse .

Previous one got faulty.",1,"02-2297","2025-05-06 10:06:00+06",3,"02-0186","2025-05-28 14:55:05+06",NULL,NULL,"2306LV006808",1,"02-2181","2025-06-01 15:04:09+06",0,NULL,NULL,26475
88,"Laptop Adapter","2025040926842","02-2285","need a laptop adapter",1,"02-2181","2025-05-05 14:45:31+06",3,"02-0186","2025-05-28 14:55:03+06",NULL,NULL,NULL,1,"02-2014","2025-10-30 09:42:33+06",0,NULL,NULL,26655
87,"Mouse","2025042727009","02-2050","need a mouse.",1,"02-2181","2025-05-04 16:24:58+06",3,"02-0186","2025-05-28 14:55:01+06",NULL,NULL,NULL,1,"02-2181","2025-06-01 15:02:58+06",0,NULL,NULL,26822
