id,fault_name,user,date,tt_no,status,edit_by,edit_date
1489,"Windows activation",asraful.islam,"2018-09-10 13:50:09",201809104250,1,NULL,NULL
1488,"memory overflow",nabi.rony,"2018-09-09 10:44:27",201809094243,1,NULL,NULL
1487,"Printing problem",asraful.islam,"2018-09-05 15:33:54",201809054236,1,NULL,NULL
1486,"Outlook problem",asraful.islam,"2018-09-05 15:32:32",201809054235,1,NULL,NULL
1485,"Access permission ",asraful.islam,"2018-09-05 15:31:53",201809054234,1,NULL,NULL
1484,"printing problem",asraful.islam,"2018-09-05 15:31:00",201809054233,1,NULL,NULL
1483,"New 13 ID card entry and access permission",asraful.islam,"2018-09-05 15:30:15",201809054232,1,NULL,NULL
1482,"Outlook configuration",asraful.islam,"2018-09-05 15:29:30",201809054231,1,NULL,NULL
1481,"New OS",asraful.islam,"2018-09-05 15:28:45",201809054230,1,NULL,NULL
1480,Store,sazzad.hossain,"2018-09-04 16:41:06",201809044226,1,NULL,NULL
1479,"Meeting ",saulad.alvi,"2018-08-30 11:27:21",201808304201,1,NULL,NULL
1478,"New ID card entry and access",asraful.islam,"2018-08-27 18:03:29",201808274185,1,NULL,NULL
1477,"Laptop OS Slow problem.",shamim.salim,"2018-08-27 10:49:58",201808274183,1,NULL,NULL
1476,Store,sazzad.hossain,"2018-08-27 09:02:50",201808274177,1,NULL,NULL
1475,"Laptop Battery",sazzad.hossain,"2018-08-27 08:58:39",201808274176,1,NULL,NULL
1474,"HDD Policy",sazzad.hossain,"2018-08-27 08:51:51",201808274173,1,NULL,NULL
1473,"File Sharing ",sazzad.hossain,"2018-08-27 08:48:58",201808274172,1,NULL,NULL
1472,Store,sazzad.hossain,"2018-08-27 08:39:00",201808274169,1,NULL,NULL
1471,Store,sazzad.hossain,"2018-08-27 08:35:29",201808274167,1,NULL,NULL
1470,"Activation ",sazzad.hossain,"2018-08-27 08:28:56",201808274164,1,NULL,NULL
1469,"Toner of printer.",jahid.hossain,"2018-08-16 17:13:35",201808164147,1,NULL,NULL
1468,"Conference related work",asraful.islam,"2018-08-16 14:11:02",201808164146,1,NULL,NULL
1467,"Access permission",asraful.islam,"2018-08-16 14:09:45",201808164145,1,NULL,NULL
1466,"UPS problem",asraful.islam,"2018-08-16 14:09:18",201808164144,1,NULL,NULL
1465,"Printer setup",asraful.islam,"2018-08-16 14:08:40",201808164143,1,NULL,NULL
1464,"Access permission",asraful.islam,"2018-08-14 12:47:16",201808144140,1,NULL,NULL
1463,"Access permission ",asraful.islam,"2018-08-14 12:46:35",201808144139,1,NULL,NULL
1462,"File sharing ",asraful.islam,"2018-08-14 10:45:53",201808144138,1,NULL,NULL
1461,"Printer setup",asraful.islam,"2018-08-14 10:45:27",201808144137,1,NULL,NULL
1460,"Printer setup",asraful.islam,"2018-08-14 10:44:58",201808144136,1,NULL,NULL
1459,"Printer setup",asraful.islam,"2018-08-14 10:44:18",201808144135,1,NULL,NULL
1458,"Petty cash related work",asraful.islam,"2018-08-13 13:23:52",201808134133,1,NULL,NULL
1457,"Printing problem",asraful.islam,"2018-08-13 13:22:57",201808134132,1,NULL,NULL
1456,"VMS software setup",asraful.islam,"2018-08-13 13:22:18",201808134131,1,NULL,NULL
1455,"HO 3rd camera problem",asraful.islam,"2018-08-13 13:21:35",201808134130,1,NULL,NULL
1454,"MS office activation & outlook & LAN setting ",asraful.islam,"2018-08-13 11:07:08",201808134129,1,NULL,NULL
1453,"Laptop hardware troubleshooting ",asraful.islam,"2018-08-12 17:23:07",201808124128,1,NULL,NULL
1452,"News process and upload",asraful.islam,"2018-08-12 17:22:10",201808124127,1,NULL,NULL
1451,"ID card deactivation ",asraful.islam,"2018-08-12 17:21:39",201808124126,1,NULL,NULL
1450,"LAN connection for new desk MKT",asraful.islam,"2018-08-12 17:20:23",201808124124,1,NULL,NULL
1449,"Store related work",asraful.islam,"2018-08-12 17:19:27",201808124123,1,NULL,NULL
1448,"outlook problem",asraful.islam,"2018-08-12 17:18:52",201808124122,1,NULL,NULL
1447,"User Account",sazzad.hossain,"2018-08-12 12:06:26",201808124109,1,NULL,NULL
1446,"Went to multi plan for printer servicing ",asraful.islam,"2018-08-08 17:41:55",201808084106,1,NULL,NULL
1445,"New Laptop configure ",asraful.islam,"2018-08-08 17:41:12",201808084105,1,NULL,NULL
1444,"New Laptop configure",asraful.islam,"2018-08-07 13:36:27",201808074098,1,NULL,NULL
1443,"Monitor faulty ",asraful.islam,"2018-08-07 11:21:45",201808074095,1,NULL,NULL
1442,"Access permission ",asraful.islam,"2018-08-07 11:20:12",201808074094,1,NULL,NULL
1441,"Access permission",asraful.islam,"2018-08-07 11:19:21",201808074093,1,NULL,NULL
1440,Store,sazzad.hossain,"2018-08-07 10:55:10",201808074091,1,NULL,NULL
1439,"Laptop Battery faulty ",asraful.islam,"2018-08-07 10:40:11",201808074082,1,NULL,NULL
1438,"official Work with vendor",asraful.islam,"2018-08-06 17:04:49",201808064079,1,NULL,NULL
1437,"IP phone problem",asraful.islam,"2018-08-06 17:04:04",201808064078,1,NULL,NULL
1436,"MS office and windows activation ",asraful.islam,"2018-08-06 17:03:03",201808064077,1,NULL,NULL
1435,"Printer Ink refill",asraful.islam,"2018-08-06 17:00:51",201808064076,1,NULL,NULL
1434,"IP phone set up",asraful.islam,"2018-08-06 17:00:02",201808064075,1,NULL,NULL
1433,"LAN connection problem ",asraful.islam,"2018-08-06 16:58:05",201808064073,1,NULL,NULL
1432,"LAN connection setup for IP team",asraful.islam,"2018-08-06 16:57:21",201808064072,1,NULL,NULL
1431,"WiFi soft set up",asraful.islam,"2018-08-06 16:56:37",201808064071,1,NULL,NULL
1430,"New OS Installation ",asraful.islam,"2018-08-06 16:55:35",201808064070,1,NULL,NULL
1429,"Network Switch",sazzad.hossain,"2018-08-06 11:34:10",201808064069,1,NULL,NULL
1428,"New OS",tazin.sarjana,"2018-08-05 15:30:58",201808054066,1,NULL,NULL
1427,"Hard drive problem",asraful.islam,"2018-08-02 16:22:46",201808024061,1,NULL,NULL
1426,"paty cash",saulad.alvi,"2018-08-01 13:31:40",201808014050,1,NULL,NULL
1425,"Keyboard & Mouse",lutful.kabir,"2018-08-01 11:25:16",201808014048,1,NULL,NULL
1424,"Laptop Dell Inspiron 15.6" - Intel Core i5 - 8GB 2400MHz DDR4 - 1 TB 5400 RPM HDD - Intel HD graphics 620 - i3567-5149BLK",,"2018-08-01 07:49:28",201808014046,1,NULL,NULL
1423,"BIOS Virtualization Enabling and Software Setup",saifullah,"2018-07-31 15:16:37",201807314044,1,NULL,NULL
1422,"Exam related work",asraful.islam,"2018-07-30 17:10:52",201807304040,1,NULL,NULL
1421,"Laptop configure",asraful.islam,"2018-07-30 17:10:00",201807304039,1,NULL,NULL
1420,"New card entry and access",asraful.islam,"2018-07-30 17:07:17",201807304038,1,NULL,NULL
1419,"News process and upload",asraful.islam,"2018-07-30 17:06:28",201807304037,1,NULL,NULL
1418,"LAN connection checking for NMC GF",asraful.islam,"2018-07-30 17:05:54",201807304036,1,NULL,NULL
1417,"Petty cash related work",asraful.islam,"2018-07-30 17:05:01",201807304035,1,NULL,NULL
1416,"PDF software related problem",asraful.islam,"2018-07-30 17:03:23",201807304034,1,NULL,NULL
1415,"Outlook configure",asraful.islam,"2018-07-30 17:02:48",201807304033,1,NULL,NULL
1414,"Scan file related problem",asraful.islam,"2018-07-30 17:02:17",201807304032,1,NULL,NULL
1413,"Printer and scanner setup ",asraful.islam,"2018-07-30 16:59:31",201807304031,1,NULL,NULL
1412,"outlook set up",tarique,"2018-07-30 10:55:38",201807304030,1,NULL,NULL
1411,"Laptop Servicing",sazzad.hossain,"2018-07-30 09:12:25",201807304023,1,NULL,NULL
1410,"BIOS Flash",sazzad.hossain,"2018-07-30 09:00:35",201807304015,1,NULL,NULL
1409,Store,sazzad.hossain,"2018-07-30 08:56:01",201807304012,1,NULL,NULL
1408,Store,sazzad.hossain,"2018-07-30 08:53:09",201807304010,1,NULL,NULL
1407,"Product Entry",sazzad.hossain,"2018-07-30 08:50:31",201807304008,1,NULL,NULL
1406,"Monitor ",sazzad.hossain,"2018-07-30 08:48:17",201807304007,1,NULL,NULL
1405,"Laptop Servicing ",sazzad.hossain,"2018-07-30 08:38:33",201807304002,1,NULL,NULL
1404,"Video Conference",sazzad.hossain,"2018-07-30 08:32:19",201807303999,1,NULL,NULL
1403,"Out Station work",sazzad.hossain,"2018-07-30 08:28:40",201807303996,1,NULL,NULL
1402,"Purchase ",shihab,"2018-07-29 10:49:44",201807293979,1,NULL,NULL
1401,"MS office Activation",asraful.islam,"2018-07-26 10:37:44",201807263968,1,NULL,NULL
1400,"Too Slow PC",rnbabir,"2018-07-26 09:43:54",201807263966,1,NULL,NULL
1399,"Hard disk replacement and file transfer",asraful.islam,"2018-07-25 17:03:43",201807253962,1,NULL,NULL
1398,"Laptop slow and software related problem",asraful.islam,"2018-07-25 17:02:28",201807253961,1,NULL,NULL
1397,"Software Auto card",asraful.islam,"2018-07-25 17:01:19",201807253960,1,NULL,NULL
1396,Monitor,asraful.islam,"2018-07-25 16:56:59",201807253959,1,NULL,NULL
1395,"store related work",asraful.islam,"2018-07-25 16:56:24",201807253958,1,NULL,NULL
1394,"New OS and all software installation",asraful.islam,"2018-07-25 16:55:43",201807253957,1,NULL,NULL
1393,"Door access related work ",asraful.islam,"2018-07-25 16:53:01",201807253956,1,NULL,NULL
1392,"TAJ printer problem",asraful.islam,"2018-07-25 16:52:20",201807253955,1,NULL,NULL
1391,"PDF related problem",asraful.islam,"2018-07-25 16:51:50",201807253954,1,NULL,NULL
1390,"New OS and all software",asraful.islam,"2018-07-25 16:51:20",201807253953,1,NULL,NULL
1389,"Petty cash related work",asraful.islam,"2018-07-25 16:50:06",201807253952,1,NULL,NULL
1388,"Video conference ",asraful.islam,"2018-07-25 16:49:27",201807253951,1,NULL,NULL
1387,"Mail related problem",asraful.islam,"2018-07-25 16:48:51",201807253950,1,NULL,NULL
1386,"Auto Card software",asraful.islam,"2018-07-25 16:48:14",201807253949,1,NULL,NULL
1385,"Printer setup",asraful.islam,"2018-07-25 16:47:32",201807253948,1,NULL,NULL
1384,"LAN problem",asraful.islam,"2018-07-25 16:46:40",201807253947,1,NULL,NULL
1383,"Motijheel office shifting ",asraful.islam,"2018-07-25 16:45:54",201807253946,1,NULL,NULL
1382,"Monitor ",saulad.alvi,"2018-07-24 15:44:53",201807243941,1,NULL,NULL
1381,"Laptop Configuration.",jobayer,"2018-07-23 17:01:52",201807233936,1,NULL,NULL
1380,converter,shakil.khan,"2018-07-22 12:55:53",201807223931,1,NULL,NULL
1379,"SCM-IT PR",shakil.khan,"2018-07-22 12:26:27",201807223930,1,NULL,NULL
1378,"UTP Cable",mesbha.uddin,"2018-07-18 10:24:04",201807183924,1,NULL,NULL
1377,"Document related work",asraful.islam,"2018-07-16 13:06:14",201807163920,1,NULL,NULL
1376,"NOC LAN connection problem",asraful.islam,"2018-07-16 13:05:26",201807163919,1,NULL,NULL
1375,"PDF software related proelm",asraful.islam,"2018-07-16 13:04:53",201807163918,1,NULL,NULL
1374,"Went to flora for printer servicing ",asraful.islam,"2018-07-16 13:01:29",201807163917,1,NULL,NULL
1373,"LAN connection change",asraful.islam,"2018-07-16 13:00:34",201807163916,1,NULL,NULL
1372,"LAN connection setup",asraful.islam,"2018-07-16 12:59:42",201807163915,1,NULL,NULL
1371,"windows activation",asraful.islam,"2018-07-16 12:59:03",201807163914,1,NULL,NULL
1370,"windows activation and laptop slow problem",asraful.islam,"2018-07-16 12:58:23",201807163913,1,NULL,NULL
1369,"WiFi soft work with Huawei for two days",asraful.islam,"2018-07-16 12:57:41",201807163912,1,NULL,NULL
1368,"outlook problem",asraful.islam,"2018-07-16 12:56:21",201807163911,1,NULL,NULL
1367,"Access permission ",asraful.islam,"2018-07-16 12:54:31",201807163910,1,NULL,NULL
1366,"Windows & MS office activation",asraful.islam,"2018-07-16 12:53:47",201807163909,1,NULL,NULL
1365,"IP phone configure ",asraful.islam,"2018-07-16 12:53:10",201807163908,1,NULL,NULL
1364,"Door access device installation in gajipur ",asraful.islam,"2018-07-16 12:52:31",201807163907,1,NULL,NULL
1363,Headphone,sajib,"2018-07-15 16:02:18",201807153898,1,NULL,NULL
1362,"LAN IP Conflict",shahed.ali,"2018-07-10 09:50:11",201807103881,1,NULL,NULL
1361,"Windows activation",asraful.islam,"2018-07-03 12:56:55",201807033872,1,NULL,NULL
1360,"New ID card entry and  access permission ",asraful.islam,"2018-07-03 11:02:56",201807033871,1,NULL,NULL
1359,"Taj Printer problem",asraful.islam,"2018-07-02 17:54:12",201807023869,1,NULL,NULL
1358,Activation,asraful.islam,"2018-07-02 17:34:16",201807023868,1,NULL,NULL
1357,"Software related problem",asraful.islam,"2018-07-01 19:13:11",201807013867,1,NULL,NULL
1356,"10 New ID card entry and access",asraful.islam,"2018-07-01 19:10:26",201807013866,1,NULL,NULL
1355,"Windows activation",asraful.islam,"2018-07-01 17:58:23",201807013865,1,NULL,NULL
1354,"Printer setup",asraful.islam,"2018-07-01 17:57:42",201807013864,1,NULL,NULL
1353,"5 ID card deactivation",asraful.islam,"2018-07-01 14:11:30",201807013862,1,NULL,NULL
1352,"MS office activation and PDF software problem",asraful.islam,"2018-07-01 14:10:54",201807013861,1,NULL,NULL
1351,"Printer servicing ",asraful.islam,"2018-07-01 14:09:34",201807013860,1,NULL,NULL
1350,"share folder ",saulad.alvi,"2018-06-28 17:48:41",201806283850,1,NULL,NULL
1349,"meeting ",saulad.alvi,"2018-06-28 17:46:00",201806283847,1,NULL,NULL
1348,CCTV,saulad.alvi,"2018-06-28 17:45:16",201806283846,1,NULL,NULL
1347,"meeting ",saulad.alvi,"2018-06-28 17:44:28",201806283845,1,NULL,NULL
1346,"CCTV server ",saulad.alvi,"2018-06-28 17:43:04",201806283844,1,NULL,NULL
1345,"wifi soft ",saulad.alvi,"2018-06-28 17:40:44",201806283842,1,NULL,NULL
1344,"meeting arrangement ",saulad.alvi,"2018-06-28 17:38:29",201806283840,1,NULL,NULL
1343,"Setup and testing video conference  meeting",saulad.alvi,"2018-06-28 17:37:30",201806283839,1,NULL,NULL
1342,"ID card related problem",asraful.islam,"2018-06-28 17:17:55",201806283838,1,NULL,NULL
1341,"Meeting  for CC Camera ",asraful.islam,"2018-06-28 15:55:04",201806283837,1,NULL,NULL
1340,"Access permission",asraful.islam,"2018-06-28 15:52:43",201806283836,1,NULL,NULL
1339,"Conference for MKT with CO & RO",asraful.islam,"2018-06-28 15:52:04",201806283835,1,NULL,NULL
1338,"New OS Installation ",asraful.islam,"2018-06-28 15:32:23",201806283834,1,NULL,NULL
1337,"MS office problem",asraful.islam,"2018-06-27 18:30:07",201806273828,1,NULL,NULL
1336,"access permission",asraful.islam,"2018-06-27 17:43:04",201806273826,1,NULL,NULL
1335,"Windows activation and MS office ",asraful.islam,"2018-06-27 17:27:22",201806273825,1,NULL,NULL
1334,"Patty Cash Purchase ",shihab,"2018-06-26 17:47:45",201806263815,1,NULL,NULL
1333,"News process and upload ",asraful.islam,"2018-06-26 17:23:07",201806263813,1,NULL,NULL
1332,"New desktop configuration",asraful.islam,"2018-06-26 17:22:25",201806263812,1,NULL,NULL
1331,"New Printer setup",asraful.islam,"2018-06-26 17:21:56",201806263811,1,NULL,NULL
1330,"Software related problem",asraful.islam,"2018-06-26 17:21:22",201806263810,1,NULL,NULL
1329,"OS repair",asraful.islam,"2018-06-26 17:20:35",201806263809,1,NULL,NULL
1328,"windows activation",tanmoy.kumar,"2018-06-26 16:34:20",201806263807,1,NULL,NULL
1327,"Visio not working",nabi.rony,"2018-06-26 15:47:30",201806263806,1,NULL,NULL
1326,"access permission ",asraful.islam,"2018-06-25 17:10:45",201806253803,1,NULL,NULL
1325,"Software related and printing problem",asraful.islam,"2018-06-25 17:03:47",201806253802,1,NULL,NULL
1324,"New printer setup for two users",asraful.islam,"2018-06-25 17:01:10",201806253800,1,NULL,NULL
1323,"New printer setup",asraful.islam,"2018-06-25 17:00:22",201806253799,1,NULL,NULL
1322,"New Printer setup",asraful.islam,"2018-06-25 16:58:07",201806253798,1,NULL,NULL
1321,"Printing problem",asraful.islam,"2018-06-25 16:56:42",201806253797,1,NULL,NULL
1320,"MKT printer problem",asraful.islam,"2018-06-25 16:42:06",201806253796,1,NULL,NULL
1319,"Laptop configure",asraful.islam,"2018-06-25 16:41:03",201806253795,1,NULL,NULL
1318,"New laptop configure",asraful.islam,"2018-06-25 16:39:55",201806253794,1,NULL,NULL
1317,"New Laptop configure",asraful.islam,"2018-06-25 16:38:46",201806253793,1,NULL,NULL
1316,"New OS installation",asraful.islam,"2018-06-25 16:37:27",201806253792,1,NULL,NULL
1315,"New printer setup ",asraful.islam,"2018-06-24 17:51:12",201806243787,1,NULL,NULL
1314,"New laptop configure ",asraful.islam,"2018-06-24 17:50:18",201806243786,1,NULL,NULL
1313,"New ID card entry and access",asraful.islam,"2018-06-24 17:48:04",201806243784,1,NULL,NULL
1312,"OS activation",kishor.kumar,"2018-06-24 11:58:56",201806243782,1,NULL,NULL
1311,"Purchase Vie Petty Cash",shihab,"2018-06-21 12:06:43",201806213775,1,NULL,NULL
1310,"Mouse is not functioning",jahid.hossain,"2018-06-21 09:44:25",201806213770,1,NULL,NULL
1309,"WIFI Soft ",saulad.alvi,"2018-06-20 11:21:55",201806203768,1,NULL,NULL
1308,CCTV,saulad.alvi,"2018-06-20 11:20:20",201806203767,1,NULL,NULL
1307,"CCTV Server ",saulad.alvi,"2018-06-19 14:18:01",201806193764,1,NULL,NULL
1306,"Windows activation",fahmidaislam,"2018-06-12 10:53:19",201806123753,1,NULL,NULL
1305,"LAN connection problem",asraful.islam,"2018-06-11 14:01:39",201806113750,1,NULL,NULL
1304,"video conference  ifter party ",saulad.alvi,"2018-06-07 14:20:03",201806073737,1,NULL,NULL
1303,"Development Work ",shihab,"2018-06-07 14:16:56",201806073736,1,NULL,NULL
1302,"CCTV Camera",saulad.alvi,"2018-06-07 14:15:38",201806073733,1,NULL,NULL
1301,"Check the Lan connection ok or not at NMC 1st floor.",smsumon,"2018-06-07 11:01:23",201806073731,1,NULL,NULL
1300,"Development Work ",shihab,"2018-06-06 14:17:08",201806063730,1,NULL,NULL
1299,"Outlook related problem",asraful.islam,"2018-06-06 12:16:57",201806063727,1,NULL,NULL
1298,"Printer and WiFi related work",asraful.islam,"2018-06-06 12:16:18",201806063726,1,NULL,NULL
1297,"Printer related problem",asraful.islam,"2018-06-06 12:14:44",201806063725,1,NULL,NULL
1296,"Projector related issue",asraful.islam,"2018-06-06 12:13:48",201806063724,1,NULL,NULL
1295,"Mail related issue",asraful.islam,"2018-06-06 12:12:33",201806063723,1,NULL,NULL
1294,"CC camera server related work",asraful.islam,"2018-06-06 12:06:56",201806063722,1,NULL,NULL
1293,"New card entry and access",asraful.islam,"2018-06-06 12:05:24",201806063720,1,NULL,NULL
1292,"Motijheel office survey ",asraful.islam,"2018-06-06 12:04:42",201806063719,1,NULL,NULL
1291,"Survey report",asraful.islam,"2018-06-06 12:04:02",201806063718,1,NULL,NULL
1290,"Taj Printer problem",asraful.islam,"2018-06-06 12:03:21",201806063717,1,NULL,NULL
1289,"LAN connection",asraful.islam,"2018-06-06 12:02:42",201806063716,1,NULL,NULL
1288,"New LAN connection setup",asraful.islam,"2018-06-06 12:00:47",201806063715,1,NULL,NULL
1287,"CC camera software and views  related issue",asraful.islam,"2018-06-06 11:59:56",201806063714,1,NULL,NULL
1286,"Printing problem",asraful.islam,"2018-06-06 11:58:26",201806063713,1,NULL,NULL
1285,Database,sazzad.hossain,"2018-06-06 10:44:47",201806063712,1,NULL,NULL
1284,"Damage Laptop adapter check",sazzad.hossain,"2018-06-06 10:36:02",201806063707,1,NULL,NULL
1283,"IT Room Rearrange ",sazzad.hossain,"2018-06-06 10:32:52",201806063705,1,NULL,NULL
1282,"Check out Damage Devices ",sazzad.hossain,"2018-06-06 10:31:21",201806063704,1,NULL,NULL
1281,Store,sazzad.hossain,"2018-06-06 10:18:58",201806063696,1,NULL,NULL
1280,Store,sazzad.hossain,"2018-06-06 10:18:17",201806063695,1,NULL,NULL
1279,"Conference Room Check",sazzad.hossain,"2018-06-06 10:08:46",201806063694,1,NULL,NULL
1278,"maintenanceÂ  ",sazzad.hossain,"2018-06-06 09:46:33",201806063688,1,NULL,NULL
1277,"Video Conference ",sazzad.hossain,"2018-06-06 09:44:42",201806063686,1,NULL,NULL
1276,Store,sazzad.hossain,"2018-06-06 09:38:48",201806063684,1,NULL,NULL
1275,Store,sazzad.hossain,"2018-06-06 09:33:12",201806063683,1,NULL,NULL
1274,Store,sazzad.hossain,"2018-06-06 09:08:12",201806063674,1,NULL,NULL
1273,Store,sazzad.hossain,"2018-06-06 09:07:11",201806063673,1,NULL,NULL
1272,"Conference Room Check",sazzad.hossain,"2018-06-06 09:03:00",201806063670,1,NULL,NULL
1271,"Communication with vendor and data related work",asraful.islam,"2018-06-05 15:09:56",201806053667,1,NULL,NULL
1270,"New Monitor setup",asraful.islam,"2018-06-05 15:05:45",201806053666,1,NULL,NULL
1269,"Paper related work",asraful.islam,"2018-06-05 15:04:57",201806053665,1,NULL,NULL
1268,"Product  inspection, collection",asraful.islam,"2018-06-05 15:02:00",201806053664,1,NULL,NULL
1267,"Development Work ",shihab,"2018-06-04 14:37:08",201806043658,1,NULL,NULL
1266,"Monitor and RAM",sazzad.hossain,"2018-06-04 10:15:27",201806043652,1,NULL,NULL
1265,"Out of office work",asraful.islam,"2018-06-03 15:49:22",201806033640,1,NULL,NULL
1264,"communicate with vendor ",asraful.islam,"2018-06-03 15:47:11",201806033638,1,NULL,NULL
1263,"Video conference for Iftar party ",asraful.islam,"2018-06-03 15:45:14",201806033637,1,NULL,NULL
1262,"LAN connection problem",asraful.islam,"2018-06-03 15:39:48",201806033636,1,NULL,NULL
1261,"Ink refill",asraful.islam,"2018-06-03 15:37:30",201806033635,1,NULL,NULL
1260,"Product handover ",asraful.islam,"2018-06-03 15:36:52",201806033634,1,NULL,NULL
1259,"Printer set up",asraful.islam,"2018-06-03 15:35:08",201806033633,1,NULL,NULL
1258,"Printer setup, software reloaded problem  ",asraful.islam,"2018-06-03 15:34:01",201806033632,1,NULL,NULL
1257,"Development Work ",shihab,"2018-05-31 14:43:42",201805313622,1,NULL,NULL
1256,"Development Work ",shihab,"2018-05-31 14:43:07",201805313621,1,NULL,NULL
1255,"Windows 10 installation & Antivirus",probir,"2018-05-30 09:33:20",201805303618,1,NULL,NULL
1254,"Adapter problem  ",asraful.islam,"2018-05-29 15:20:12",201805293616,1,NULL,NULL
1253,"LAN connection",asraful.islam,"2018-05-29 12:16:17",201805293611,1,NULL,NULL
1252,"Temporary laptop configure ",asraful.islam,"2018-05-29 12:12:25",201805293610,1,NULL,NULL
1251,"New ID card entry and access ",asraful.islam,"2018-05-29 12:06:18",201805293609,1,NULL,NULL
1250,"News ",asraful.islam,"2018-05-29 12:05:40",201805293608,1,NULL,NULL
1249,"Windows and MS office activation",asraful.islam,"2018-05-27 14:54:46",201805273606,1,NULL,NULL
1248,"HO store Camera problem",asraful.islam,"2018-05-27 14:53:40",201805273605,1,NULL,NULL
1247,"IT product parches related work ",asraful.islam,"2018-05-27 14:53:00",201805273604,1,NULL,NULL
1246,"Printer setup",asraful.islam,"2018-05-27 14:52:06",201805273603,1,NULL,NULL
1245,"Outlook problem",asraful.islam,"2018-05-27 14:51:38",201805273602,1,NULL,NULL
1244,"Dhanmondi Store CC camera Installation  ",asraful.islam,"2018-05-27 14:51:11",201805273601,1,NULL,NULL
1243,"CC Camera related work",asraful.islam,"2018-05-27 14:50:09",201805273600,1,NULL,NULL
1242,Store,sazzad.hossain,"2018-05-27 13:31:52",201805273597,1,NULL,NULL
1241,"User Account",sazzad.hossain,"2018-05-27 13:11:23",201805273590,1,NULL,NULL
1240,"User Account",sazzad.hossain,"2018-05-27 12:44:10",201805273580,1,NULL,NULL
1239,"User Account",sazzad.hossain,"2018-05-27 12:44:06",201805273579,1,NULL,NULL
1238,"User Account",sazzad.hossain,"2018-05-27 12:44:02",201805273578,1,NULL,NULL
1237,"User Account",sazzad.hossain,"2018-05-27 12:43:58",201805273577,1,NULL,NULL
1236,"User Account",sazzad.hossain,"2018-05-27 12:43:54",201805273576,1,NULL,NULL
1235,"Need a laptop",reza,"2018-05-24 15:04:38",201805243566,1,NULL,NULL
1234,"Need a Laptop for office use ",reza,"2018-05-24 13:36:59",201805243563,1,NULL,NULL
1233,Headphone,sajib,"2018-05-23 17:23:03",201805233562,1,NULL,NULL
1232,"CC Camera Software and manage",asraful.islam,"2018-05-23 15:25:42",201805233561,1,NULL,NULL
1231,"CC camera installation ",asraful.islam,"2018-05-23 15:24:25",201805233560,1,NULL,NULL
1230,"Laptop adapter faulty ",asraful.islam,"2018-05-23 15:22:54",201805233559,1,NULL,NULL
1229,"HO 1st floor Printer related issue",asraful.islam,"2018-05-23 15:22:05",201805233558,1,NULL,NULL
1228,"Door access data report work",asraful.islam,"2018-05-23 15:20:53",201805233557,1,NULL,NULL
1227,"Out of office work",asraful.islam,"2018-05-23 15:20:08",201805233556,1,NULL,NULL
1226,"Blue screen error",asraful.islam,"2018-05-23 15:19:11",201805233555,1,NULL,NULL
1225,"MS project, Viso  installation ",asraful.islam,"2018-05-22 13:07:20",201805223554,1,NULL,NULL
1224,"File sharing and Print server problem",asraful.islam,"2018-05-22 12:06:48",201805223553,1,NULL,NULL
1223,"HO 4th floor photocopier problem",asraful.islam,"2018-05-21 14:27:36",201805213551,1,NULL,NULL
1222,"Printer setup",asraful.islam,"2018-05-21 14:25:42",201805213550,1,NULL,NULL
1221,"IP phone problem",asraful.islam,"2018-05-21 14:24:58",201805213549,1,NULL,NULL
1220,"Troubleshooting ",asraful.islam,"2018-05-21 14:23:22",201805213548,1,NULL,NULL
1219,"Printing problem",asraful.islam,"2018-05-21 14:21:53",201805213547,1,NULL,NULL
1218,"SCR, Flash related problem",asraful.islam,"2018-05-21 14:20:50",201805213546,1,NULL,NULL
1217,"MKT WiFi checking ",asraful.islam,"2018-05-21 14:14:46",201805213545,1,NULL,NULL
1216,"Database related work",asraful.islam,"2018-05-21 14:14:05",201805213544,1,NULL,NULL
1215,"Outlook problem",asraful.islam,"2018-05-21 11:54:35",201805213543,1,NULL,NULL
1214,"New Laptop configure ",asraful.islam,"2018-05-21 11:50:16",201805213542,1,NULL,NULL
1213,"Printer setup",asraful.islam,"2018-05-21 11:49:34",201805213541,1,NULL,NULL
1212,"Printer setup",asraful.islam,"2018-05-21 11:47:28",201805213540,1,NULL,NULL
1211,"Printer server setup ",asraful.islam,"2018-05-21 11:46:51",201805213539,1,NULL,NULL
1210,"HO 4th floor wifi probelm",asraful.islam,"2018-05-21 11:46:09",201805213538,1,NULL,NULL
1209,"HO reception internet and camera problem                                                                    ",asraful.islam,"2018-05-21 11:45:20",201805213537,1,NULL,NULL
1208,"Internet net connection problem ",asraful.islam,"2018-05-21 11:38:41",201805213536,1,NULL,NULL
1207,"3rd floor printer problem",asraful.islam,"2018-05-21 11:35:51",201805213535,1,NULL,NULL
1206,"Printing and scan related problem",asraful.islam,"2018-05-21 11:35:12",201805213534,1,NULL,NULL
1205,"Windows,MS office activation",asraful.islam,"2018-05-21 11:32:48",201805213533,1,NULL,NULL
1204,"Printer problem",asraful.islam,"2018-05-21 11:31:10",201805213532,1,NULL,NULL
1203,"New LAN connection setup",asraful.islam,"2018-05-21 11:28:53",201805213531,1,NULL,NULL
1202,"LAN connection, Server room work",asraful.islam,"2018-05-21 11:28:13",201805213530,1,NULL,NULL
1201,"Activation, Laptop slow",asraful.islam,"2018-05-21 11:26:30",201805213529,1,NULL,NULL
